catalog_number,scientific_name,shot_type,image_url
casent0101089,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101089/casent0101089_p_1_low.jpg
casent0101089,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101089/casent0101089_d_1_low.jpg
casent0101090,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101090/casent0101090_h_1_low.jpg
casent0101090,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101090/casent0101090_p_1_low.jpg
casent0101090,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101090/casent0101090_d_1_low.jpg
casent0101091,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101091/casent0101091_h_1_low.jpg
casent0101091,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101091/casent0101091_p_1_low.jpg
casent0101091,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101091/casent0101091_d_1_low.jpg
casent0101092,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101092/casent0101092_h_1_low.jpg
casent0101092,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101092/casent0101092_p_1_low.jpg
casent0101092,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101092/casent0101092_d_1_low.jpg
casent0101482,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101482/casent0101482_h_1_low.jpg
casent0101482,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101482/casent0101482_p_1_low.jpg
casent0101482,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101482/casent0101482_d_1_low.jpg
casent0101485,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101485/casent0101485_h_1_low.jpg
casent0101485,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101485/casent0101485_p_1_low.jpg
casent0101485,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101485/casent0101485_d_1_low.jpg
casent0101649,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101649/casent0101649_h_1_low.jpg
casent0101649,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101649/casent0101649_p_1_low.jpg
casent0101649,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101649/casent0101649_d_1_low.jpg
casent0101694,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101694/casent0101694_h_1_low.jpg
casent0101694,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101694/casent0101694_p_1_low.jpg
casent0101694,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101694/casent0101694_d_1_low.jpg
casent0101843,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0101843/casent0101843_h_1_low.jpg
casent0101843,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0101843/casent0101843_p_1_low.jpg
casent0101843,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0101843/casent0101843_d_1_low.jpg
casent0109760,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0109760/casent0109760_h_1_low.jpg
casent0109760,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0109760/casent0109760_p_1_low.jpg
casent0109760,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0109760/casent0109760_d_1_low.jpg
casent0144998,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0144998/casent0144998_d_1_low.jpg
casent0144999,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0144999/casent0144999_h_1_low.jpg
casent0144999,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0144999/casent0144999_p_1_low.jpg
casent0178196,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0178196/casent0178196_h_1_low.jpg
casent0178196,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0178196/casent0178196_p_1_low.jpg
casent0178196,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0178196/casent0178196_d_1_low.jpg
casent0204505,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0204505/casent0204505_h_1_low.jpg
casent0204505,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0204505/casent0204505_p_1_low.jpg
casent0204505,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0204505/casent0204505_d_1_low.jpg
casent0208632,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0208632/casent0208632_h_1_low.jpg
casent0208632,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0208632/casent0208632_p_1_low.jpg
casent0208632,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0208632/casent0208632_d_1_low.jpg
casent0217040,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0217040/casent0217040_h_1_low.jpg
casent0217040,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0217040/casent0217040_p_1_low.jpg
casent0217040,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0217040/casent0217040_d_1_low.jpg
casent0421554,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0421554/casent0421554_h_1_low.jpg
casent0421554,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0421554/casent0421554_p_1_low.jpg
casent0421554,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0421554/casent0421554_d_1_low.jpg
casent0489647,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0489647/casent0489647_h_1_low.jpg
casent0489647,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0489647/casent0489647_p_1_low.jpg
casent0489647,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0489647/casent0489647_d_1_low.jpg
casent0492440,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0492440/casent0492440_h_1_low.jpg
casent0492440,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0492440/casent0492440_p_1_low.jpg
casent0492440,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0492440/casent0492440_d_1_low.jpg
casent0498428,aphaenogaster_swammerdami,h,http://www.antweb.org/images/casent0498428/casent0498428_h_1_low.jpg
casent0498428,aphaenogaster_swammerdami,p,http://www.antweb.org/images/casent0498428/casent0498428_p_1_low.jpg
casent0498428,aphaenogaster_swammerdami,d,http://www.antweb.org/images/casent0498428/casent0498428_d_1_low.jpg
casent0173824,azteca_alfari,h,http://www.antweb.org/images/casent0173824/casent0173824_h_1_low.jpg
casent0173824,azteca_alfari,p,http://www.antweb.org/images/casent0173824/casent0173824_p_1_low.jpg
casent0173824,azteca_alfari,d,http://www.antweb.org/images/casent0173824/casent0173824_d_1_low.jpg
casent0173825,azteca_alfari,h,http://www.antweb.org/images/casent0173825/casent0173825_h_1_low.jpg
casent0173825,azteca_alfari,p,http://www.antweb.org/images/casent0173825/casent0173825_p_1_low.jpg
casent0173825,azteca_alfari,d,http://www.antweb.org/images/casent0173825/casent0173825_d_1_low.jpg
casent0173826,azteca_alfari,h,http://www.antweb.org/images/casent0173826/casent0173826_h_1_low.jpg
casent0173826,azteca_alfari,p,http://www.antweb.org/images/casent0173826/casent0173826_p_1_low.jpg
casent0173826,azteca_alfari,d,http://www.antweb.org/images/casent0173826/casent0173826_d_1_low.jpg
casent0173827,azteca_alfari,h,http://www.antweb.org/images/casent0173827/casent0173827_h_1_low.jpg
casent0173827,azteca_alfari,p,http://www.antweb.org/images/casent0173827/casent0173827_p_1_low.jpg
casent0173827,azteca_alfari,d,http://www.antweb.org/images/casent0173827/casent0173827_d_1_low.jpg
casent0249530,azteca_alfari,h,http://www.antweb.org/images/casent0249530/casent0249530_h_1_low.jpg
casent0249530,azteca_alfari,p,http://www.antweb.org/images/casent0249530/casent0249530_p_1_low.jpg
casent0249530,azteca_alfari,d,http://www.antweb.org/images/casent0249530/casent0249530_d_1_low.jpg
casent0249591,azteca_alfari,h,http://www.antweb.org/images/casent0249591/casent0249591_h_1_low.jpg
casent0249591,azteca_alfari,p,http://www.antweb.org/images/casent0249591/casent0249591_p_1_low.jpg
casent0249591,azteca_alfari,d,http://www.antweb.org/images/casent0249591/casent0249591_d_1_low.jpg
casent0903002,azteca_alfari,h,http://www.antweb.org/images/casent0903002/casent0903002_h_1_low.jpg
casent0903002,azteca_alfari,p,http://www.antweb.org/images/casent0903002/casent0903002_p_1_low.jpg
casent0903002,azteca_alfari,d,http://www.antweb.org/images/casent0903002/casent0903002_d_1_low.jpg
casent0903003,azteca_alfari,h,http://www.antweb.org/images/casent0903003/casent0903003_h_1_low.jpg
casent0903003,azteca_alfari,p,http://www.antweb.org/images/casent0903003/casent0903003_p_1_low.jpg
casent0903003,azteca_alfari,d,http://www.antweb.org/images/casent0903003/casent0903003_d_1_low.jpg
casent0905089,azteca_alfari,h,http://www.antweb.org/images/casent0905089/casent0905089_h_1_low.jpg
casent0905089,azteca_alfari,p,http://www.antweb.org/images/casent0905089/casent0905089_p_1_low.jpg
casent0905089,azteca_alfari,d,http://www.antweb.org/images/casent0905089/casent0905089_d_1_low.jpg
casent0905095,azteca_alfari,h,http://www.antweb.org/images/casent0905095/casent0905095_h_1_low.jpg
casent0905095,azteca_alfari,p,http://www.antweb.org/images/casent0905095/casent0905095_p_1_low.jpg
casent0905095,azteca_alfari,d,http://www.antweb.org/images/casent0905095/casent0905095_d_1_low.jpg
casent0909585,azteca_alfari,h,http://www.antweb.org/images/casent0909585/casent0909585_h_1_low.jpg
casent0909585,azteca_alfari,p,http://www.antweb.org/images/casent0909585/casent0909585_p_1_low.jpg
casent0909585,azteca_alfari,d,http://www.antweb.org/images/casent0909585/casent0909585_d_1_low.jpg
casent0909586,azteca_alfari,h,http://www.antweb.org/images/casent0909586/casent0909586_h_1_low.jpg
casent0909586,azteca_alfari,p,http://www.antweb.org/images/casent0909586/casent0909586_p_1_low.jpg
casent0909586,azteca_alfari,d,http://www.antweb.org/images/casent0909586/casent0909586_d_1_low.jpg
casent0909587,azteca_alfari,h,http://www.antweb.org/images/casent0909587/casent0909587_h_1_low.jpg
casent0909587,azteca_alfari,p,http://www.antweb.org/images/casent0909587/casent0909587_p_1_low.jpg
casent0909587,azteca_alfari,d,http://www.antweb.org/images/casent0909587/casent0909587_d_1_low.jpg
casent0909592,azteca_alfari,h,http://www.antweb.org/images/casent0909592/casent0909592_h_1_low.jpg
casent0909592,azteca_alfari,p,http://www.antweb.org/images/casent0909592/casent0909592_p_1_low.jpg
casent0909592,azteca_alfari,d,http://www.antweb.org/images/casent0909592/casent0909592_d_1_low.jpg
casent0909593,azteca_alfari,h,http://www.antweb.org/images/casent0909593/casent0909593_h_1_low.jpg
casent0909593,azteca_alfari,p,http://www.antweb.org/images/casent0909593/casent0909593_p_1_low.jpg
casent0909593,azteca_alfari,d,http://www.antweb.org/images/casent0909593/casent0909593_d_1_low.jpg
casent0909594,azteca_alfari,h,http://www.antweb.org/images/casent0909594/casent0909594_h_1_low.jpg
casent0909594,azteca_alfari,p,http://www.antweb.org/images/casent0909594/casent0909594_p_1_low.jpg
casent0909594,azteca_alfari,d,http://www.antweb.org/images/casent0909594/casent0909594_d_1_low.jpg
casent0909631,azteca_alfari,h,http://www.antweb.org/images/casent0909631/casent0909631_h_1_low.jpg
casent0909631,azteca_alfari,p,http://www.antweb.org/images/casent0909631/casent0909631_p_1_low.jpg
casent0909631,azteca_alfari,d,http://www.antweb.org/images/casent0909631/casent0909631_d_1_low.jpg
casent0909711,azteca_alfari,h,http://www.antweb.org/images/casent0909711/casent0909711_h_1_low.jpg
casent0909711,azteca_alfari,p,http://www.antweb.org/images/casent0909711/casent0909711_p_1_low.jpg
casent0909711,azteca_alfari,d,http://www.antweb.org/images/casent0909711/casent0909711_d_1_low.jpg
casent0911459,azteca_alfari,h,http://www.antweb.org/images/casent0911459/casent0911459_h_1_low.jpg
casent0911459,azteca_alfari,p,http://www.antweb.org/images/casent0911459/casent0911459_p_1_low.jpg
casent0911459,azteca_alfari,d,http://www.antweb.org/images/casent0911459/casent0911459_d_1_low.jpg
focol0537,azteca_alfari,h,http://www.antweb.org/images/focol0537/focol0537_h_1_low.jpg
focol0537,azteca_alfari,p,http://www.antweb.org/images/focol0537/focol0537_p_1_low.jpg
focol0537,azteca_alfari,d,http://www.antweb.org/images/focol0537/focol0537_d_1_low.jpg
inbiocri001280538,azteca_alfari,h,http://www.antweb.org/images/inbiocri001280538/inbiocri001280538_h_1_low.jpg
inbiocri001280538,azteca_alfari,p,http://www.antweb.org/images/inbiocri001280538/inbiocri001280538_p_1_low.jpg
inbiocri001280538,azteca_alfari,d,http://www.antweb.org/images/inbiocri001280538/inbiocri001280538_d_1_low.jpg
jtlc000007882,azteca_alfari,h,http://www.antweb.org/images/jtlc000007882/jtlc000007882_h_1_low.jpg
jtlc000007905,azteca_alfari,h,http://www.antweb.org/images/jtlc000007905/jtlc000007905_h_1_low.jpg
jtlc000007905,azteca_alfari,p,http://www.antweb.org/images/jtlc000007905/jtlc000007905_p_1_low.jpg
jtlc000007910,azteca_alfari,h,http://www.antweb.org/images/jtlc000007910/jtlc000007910_h_1_low.jpg
jtlc000007910,azteca_alfari,p,http://www.antweb.org/images/jtlc000007910/jtlc000007910_p_1_low.jpg
blf00976_40_-2,bothroponera_cambouei,h,http://www.antweb.org/images/blf00976_40_-2/blf00976_40_-2_h_1_low.jpg
blf00976_40_-2,bothroponera_cambouei,p,http://www.antweb.org/images/blf00976_40_-2/blf00976_40_-2_p_1_low.jpg
blf00976_40_-2,bothroponera_cambouei,d,http://www.antweb.org/images/blf00976_40_-2/blf00976_40_-2_d_1_low.jpg
blf0561_26_-1,bothroponera_cambouei,h,http://www.antweb.org/images/blf0561_26_-1/blf0561_26_-1_h_1_low.jpg
blf0561_26_-1,bothroponera_cambouei,p,http://www.antweb.org/images/blf0561_26_-1/blf0561_26_-1_p_1_low.jpg
blf0561_26_-1,bothroponera_cambouei,d,http://www.antweb.org/images/blf0561_26_-1/blf0561_26_-1_d_1_low.jpg
blf1862_05_-16,bothroponera_cambouei,h,http://www.antweb.org/images/blf1862_05_-16/blf1862_05_-16_h_1_low.jpg
blf1862_05_-16,bothroponera_cambouei,p,http://www.antweb.org/images/blf1862_05_-16/blf1862_05_-16_p_1_low.jpg
blf1862_05_-16,bothroponera_cambouei,d,http://www.antweb.org/images/blf1862_05_-16/blf1862_05_-16_d_1_low.jpg
blf2072_29_-12,bothroponera_cambouei,h,http://www.antweb.org/images/blf2072_29_-12/blf2072_29_-12_h_1_low.jpg
blf2072_29_-12,bothroponera_cambouei,p,http://www.antweb.org/images/blf2072_29_-12/blf2072_29_-12_p_1_low.jpg
blf2072_29_-12,bothroponera_cambouei,d,http://www.antweb.org/images/blf2072_29_-12/blf2072_29_-12_d_1_low.jpg
blf2102_14_-8,bothroponera_cambouei,h,http://www.antweb.org/images/blf2102_14_-8/blf2102_14_-8_h_1_low.jpg
blf2102_14_-8,bothroponera_cambouei,p,http://www.antweb.org/images/blf2102_14_-8/blf2102_14_-8_p_1_low.jpg
blf2102_14_-8,bothroponera_cambouei,d,http://www.antweb.org/images/blf2102_14_-8/blf2102_14_-8_d_1_low.jpg
casent0027983,bothroponera_cambouei,h,http://www.antweb.org/images/casent0027983/casent0027983_h_1_low.jpg
casent0027983,bothroponera_cambouei,p,http://www.antweb.org/images/casent0027983/casent0027983_p_1_low.jpg
casent0027983,bothroponera_cambouei,d,http://www.antweb.org/images/casent0027983/casent0027983_d_1_low.jpg
casent0029098,bothroponera_cambouei,h,http://www.antweb.org/images/casent0029098/casent0029098_h_1_low.jpg
casent0029098,bothroponera_cambouei,p,http://www.antweb.org/images/casent0029098/casent0029098_p_1_low.jpg
casent0029098,bothroponera_cambouei,d,http://www.antweb.org/images/casent0029098/casent0029098_d_1_low.jpg
casent0031004,bothroponera_cambouei,h,http://www.antweb.org/images/casent0031004/casent0031004_h_1_low.jpg
casent0031004,bothroponera_cambouei,p,http://www.antweb.org/images/casent0031004/casent0031004_p_1_low.jpg
casent0031004,bothroponera_cambouei,d,http://www.antweb.org/images/casent0031004/casent0031004_d_1_low.jpg
casent0034270,bothroponera_cambouei,h,http://www.antweb.org/images/casent0034270/casent0034270_h_1_low.jpg
casent0034270,bothroponera_cambouei,p,http://www.antweb.org/images/casent0034270/casent0034270_p_1_low.jpg
casent0034270,bothroponera_cambouei,d,http://www.antweb.org/images/casent0034270/casent0034270_d_1_low.jpg
casent0034474,bothroponera_cambouei,h,http://www.antweb.org/images/casent0034474/casent0034474_h_1_low.jpg
casent0034474,bothroponera_cambouei,p,http://www.antweb.org/images/casent0034474/casent0034474_p_1_low.jpg
casent0034474,bothroponera_cambouei,d,http://www.antweb.org/images/casent0034474/casent0034474_d_1_low.jpg
casent0034493,bothroponera_cambouei,h,http://www.antweb.org/images/casent0034493/casent0034493_h_1_low.jpg
casent0034493,bothroponera_cambouei,p,http://www.antweb.org/images/casent0034493/casent0034493_p_1_low.jpg
casent0034493,bothroponera_cambouei,d,http://www.antweb.org/images/casent0034493/casent0034493_d_1_low.jpg
casent0034571,bothroponera_cambouei,h,http://www.antweb.org/images/casent0034571/casent0034571_h_1_low.jpg
